"Step","Yahoo b512 l0.0005 -- qx8h22fz - contrast_sum","Yahoo b512 l0.0005 -- qx8h22fz - contrast_sum__MIN","Yahoo b512 l0.0005 -- qx8h22fz - contrast_sum__MAX","Yahoo b512 l0.0005 -- qx8h22fz - total_loss","Yahoo b512 l0.0005 -- qx8h22fz - total_loss__MIN","Yahoo b512 l0.0005 -- qx8h22fz - total_loss__MAX"
"7125","1391.0946044921875","1391.0946044921875","1391.0946044921875","1043.1551513671875","1043.1551513671875","1043.1551513671875"
"7126","1419.1920166015625","1419.1920166015625","1419.1920166015625","1064.652587890625","1064.652587890625","1064.652587890625"
"7127","1381.833740234375","1381.833740234375","1381.833740234375","1057.93310546875","1057.93310546875","1057.93310546875"
"7128","1439.15234375","1439.15234375","1439.15234375","1086.2332763671875","1086.2332763671875","1086.2332763671875"
"7129","1404.357421875","1404.357421875","1404.357421875","1076.5435791015625","1076.5435791015625","1076.5435791015625"
"7131","1408.1219482421875","1408.1219482421875","1408.1219482421875","1070.06884765625","1070.06884765625","1070.06884765625"
"7132","1411.3995361328125","1411.3995361328125","1411.3995361328125","1090.5848388671875","1090.5848388671875","1090.5848388671875"
"7133","1409.9344482421875","1409.9344482421875","1409.9344482421875","1089.8076171875","1089.8076171875","1089.8076171875"
"7134","1437.5379638671875","1437.5379638671875","1437.5379638671875","1072.912353515625","1072.912353515625","1072.912353515625"
"7135","1427.1304931640625","1427.1304931640625","1427.1304931640625","1081.4285888671875","1081.4285888671875","1081.4285888671875"
"7136","1450.1544189453125","1450.1544189453125","1450.1544189453125","1078.8310546875","1078.8310546875","1078.8310546875"
"7137","1414.7139892578125","1414.7139892578125","1414.7139892578125","1080.8426513671875","1080.8426513671875","1080.8426513671875"
"7138","1424.8236083984375","1424.8236083984375","1424.8236083984375","1078.438720703125","1078.438720703125","1078.438720703125"
"7139","1452.8494873046875","1452.8494873046875","1452.8494873046875","1084.232177734375","1084.232177734375","1084.232177734375"
"7140","1458.4090576171875","1458.4090576171875","1458.4090576171875","1094.5010986328125","1094.5010986328125","1094.5010986328125"
"7141","1436.363525390625","1436.363525390625","1436.363525390625","1076.658935546875","1076.658935546875","1076.658935546875"
"7142","1417.5853271484375","1417.5853271484375","1417.5853271484375","1084.2099609375","1084.2099609375","1084.2099609375"
"7143","1427.38134765625","1427.38134765625","1427.38134765625","1071.53271484375","1071.53271484375","1071.53271484375"
"7144","1424.0711669921875","1424.0711669921875","1424.0711669921875","1062.6220703125","1062.6220703125","1062.6220703125"
"7145","1410.9608154296875","1410.9608154296875","1410.9608154296875","1063.41259765625","1063.41259765625","1063.41259765625"
"7146","1422.8951416015625","1422.8951416015625","1422.8951416015625","1088.5155029296875","1088.5155029296875","1088.5155029296875"
"7147","1423.892333984375","1423.892333984375","1423.892333984375","1088.11474609375","1088.11474609375","1088.11474609375"
"7148","1432.511474609375","1432.511474609375","1432.511474609375","1092.7706298828125","1092.7706298828125","1092.7706298828125"
"7149","1424.333984375","1424.333984375","1424.333984375","1092.1107177734375","1092.1107177734375","1092.1107177734375"
"7150","1435.5025634765625","1435.5025634765625","1435.5025634765625","1097.0567626953125","1097.0567626953125","1097.0567626953125"
"7151","1407.3734130859375","1407.3734130859375","1407.3734130859375","1074.3077392578125","1074.3077392578125","1074.3077392578125"
"7152","1393.2244873046875","1393.2244873046875","1393.2244873046875","1077.251953125","1077.251953125","1077.251953125"
"7153","1405.451416015625","1405.451416015625","1405.451416015625","1075.69287109375","1075.69287109375","1075.69287109375"
"7154","1419.4884033203125","1419.4884033203125","1419.4884033203125","1074.3536376953125","1074.3536376953125","1074.3536376953125"
"7155","1408.134521484375","1408.134521484375","1408.134521484375","1067.57666015625","1067.57666015625","1067.57666015625"
"7156","1437.2469482421875","1437.2469482421875","1437.2469482421875","1099.1934814453125","1099.1934814453125","1099.1934814453125"
"7157","1421.7412109375","1421.7412109375","1421.7412109375","1102.7042236328125","1102.7042236328125","1102.7042236328125"
"7158","1430.831298828125","1430.831298828125","1430.831298828125","1095.2261962890625","1095.2261962890625","1095.2261962890625"
"7159","1377.663818359375","1377.663818359375","1377.663818359375","1054.8037109375","1054.8037109375","1054.8037109375"
"7160","1437.078125","1437.078125","1437.078125","1103.015869140625","1103.015869140625","1103.015869140625"
"7161","1447.6256103515625","1447.6256103515625","1447.6256103515625","1095.900634765625","1095.900634765625","1095.900634765625"
"7162","1417.6873779296875","1417.6873779296875","1417.6873779296875","1061.818115234375","1061.818115234375","1061.818115234375"
"7163","1422.9940185546875","1422.9940185546875","1422.9940185546875","1082.614013671875","1082.614013671875","1082.614013671875"
"7164","1425.4658203125","1425.4658203125","1425.4658203125","1100.9306640625","1100.9306640625","1100.9306640625"
"7165","1441.7515869140625","1441.7515869140625","1441.7515869140625","1085.0137939453125","1085.0137939453125","1085.0137939453125"
"7166","1443.3045654296875","1443.3045654296875","1443.3045654296875","1099.122314453125","1099.122314453125","1099.122314453125"
"7167","1414.3065185546875","1414.3065185546875","1414.3065185546875","1074.9332275390625","1074.9332275390625","1074.9332275390625"
"7168","1394.23681640625","1394.23681640625","1394.23681640625","1068.0455322265625","1068.0455322265625","1068.0455322265625"
"7169","1404.1680908203125","1404.1680908203125","1404.1680908203125","1069.316162109375","1069.316162109375","1069.316162109375"
"7170","1419.759033203125","1419.759033203125","1419.759033203125","1081.9053955078125","1081.9053955078125","1081.9053955078125"
"7171","1425.081298828125","1425.081298828125","1425.081298828125","1074.197509765625","1074.197509765625","1074.197509765625"
"7172","1445.9520263671875","1445.9520263671875","1445.9520263671875","1103.160888671875","1103.160888671875","1103.160888671875"
"7173","1420.0228271484375","1420.0228271484375","1420.0228271484375","1111.6102294921875","1111.6102294921875","1111.6102294921875"
"7174","1414.0928955078125","1414.0928955078125","1414.0928955078125","1086.04296875","1086.04296875","1086.04296875"
"7175","1435.1689453125","1435.1689453125","1435.1689453125","1092.4710693359375","1092.4710693359375","1092.4710693359375"
"7176","1408.9810791015625","1408.9810791015625","1408.9810791015625","1064.720947265625","1064.720947265625","1064.720947265625"
"7177","1449.900146484375","1449.900146484375","1449.900146484375","1092.793701171875","1092.793701171875","1092.793701171875"
"7178","1432.2818603515625","1432.2818603515625","1432.2818603515625","1079.5968017578125","1079.5968017578125","1079.5968017578125"
"7179","1448.3509521484375","1448.3509521484375","1448.3509521484375","1089.29150390625","1089.29150390625","1089.29150390625"
"7180","1411.953369140625","1411.953369140625","1411.953369140625","1087.20166015625","1087.20166015625","1087.20166015625"
"7181","1451.0657958984375","1451.0657958984375","1451.0657958984375","1097.6636962890625","1097.6636962890625","1097.6636962890625"
"7182","1384.6209716796875","1384.6209716796875","1384.6209716796875","1056.75390625","1056.75390625","1056.75390625"
"7183","1426.4239501953125","1426.4239501953125","1426.4239501953125","1102.862548828125","1102.862548828125","1102.862548828125"
"7184","1389.8406982421875","1389.8406982421875","1389.8406982421875","1067.2742919921875","1067.2742919921875","1067.2742919921875"
"7185","1419.3564453125","1419.3564453125","1419.3564453125","1084.16015625","1084.16015625","1084.16015625"
"7186","1406.4959716796875","1406.4959716796875","1406.4959716796875","1081.0460205078125","1081.0460205078125","1081.0460205078125"
"7187","1402.688720703125","1402.688720703125","1402.688720703125","1072.6240234375","1072.6240234375","1072.6240234375"
"7188","1439.913818359375","1439.913818359375","1439.913818359375","1085.705810546875","1085.705810546875","1085.705810546875"
"7189","1378.891845703125","1378.891845703125","1378.891845703125","1045.69482421875","1045.69482421875","1045.69482421875"
"7190","1427.9478759765625","1427.9478759765625","1427.9478759765625","1109.516845703125","1109.516845703125","1109.516845703125"
"7191","1390.6971435546875","1390.6971435546875","1390.6971435546875","1082.507080078125","1082.507080078125","1082.507080078125"
"7192","1393.3905029296875","1393.3905029296875","1393.3905029296875","1054.102294921875","1054.102294921875","1054.102294921875"
"7193","1404.287109375","1404.287109375","1404.287109375","1071.465087890625","1071.465087890625","1071.465087890625"
"7194","1426.841064453125","1426.841064453125","1426.841064453125","1093.516845703125","1093.516845703125","1093.516845703125"
"7195","1413.36767578125","1413.36767578125","1413.36767578125","1087.2030029296875","1087.2030029296875","1087.2030029296875"
"7196","1409.9859619140625","1409.9859619140625","1409.9859619140625","1078.013916015625","1078.013916015625","1078.013916015625"
"7197","1404.2728271484375","1404.2728271484375","1404.2728271484375","1084.25048828125","1084.25048828125","1084.25048828125"
"7198","1399.9931640625","1399.9931640625","1399.9931640625","1059.40771484375","1059.40771484375","1059.40771484375"
"7199","1505.290771484375","1505.290771484375","1505.290771484375","1121.544189453125","1121.544189453125","1121.544189453125"
"7200","1394.466796875","1394.466796875","1394.466796875","1049.3455810546875","1049.3455810546875","1049.3455810546875"
"7201","1409.6160888671875","1409.6160888671875","1409.6160888671875","1076.4742431640625","1076.4742431640625","1076.4742431640625"
"7202","1423.7352294921875","1423.7352294921875","1423.7352294921875","1078.566650390625","1078.566650390625","1078.566650390625"
"7203","1436.9910888671875","1436.9910888671875","1436.9910888671875","1108.406982421875","1108.406982421875","1108.406982421875"
"7204","1448.3734130859375","1448.3734130859375","1448.3734130859375","1101.5457763671875","1101.5457763671875","1101.5457763671875"
"7205","1408.0662841796875","1408.0662841796875","1408.0662841796875","1072.782470703125","1072.782470703125","1072.782470703125"
"7206","1405.5748291015625","1405.5748291015625","1405.5748291015625","1066.612060546875","1066.612060546875","1066.612060546875"
"7207","1393.6715087890625","1393.6715087890625","1393.6715087890625","1082.3438720703125","1082.3438720703125","1082.3438720703125"
"7208","1422.5625","1422.5625","1422.5625","1080.5367431640625","1080.5367431640625","1080.5367431640625"
"7209","1425.1231689453125","1425.1231689453125","1425.1231689453125","1092.197265625","1092.197265625","1092.197265625"
"7210","1483.8599853515625","1483.8599853515625","1483.8599853515625","1109.366455078125","1109.366455078125","1109.366455078125"
"7211","1412.5111083984375","1412.5111083984375","1412.5111083984375","1076.5626220703125","1076.5626220703125","1076.5626220703125"
"7212","1375.7088623046875","1375.7088623046875","1375.7088623046875","1046.70849609375","1046.70849609375","1046.70849609375"
"7213","1427.89697265625","1427.89697265625","1427.89697265625","1095.8740234375","1095.8740234375","1095.8740234375"
"7214","1408.2745361328125","1408.2745361328125","1408.2745361328125","1067.536865234375","1067.536865234375","1067.536865234375"
"7215","1405.5955810546875","1405.5955810546875","1405.5955810546875","1067.1326904296875","1067.1326904296875","1067.1326904296875"
"7216","1473.638916015625","1473.638916015625","1473.638916015625","1112.7862548828125","1112.7862548828125","1112.7862548828125"
"7217","1427.5794677734375","1427.5794677734375","1427.5794677734375","1087.227294921875","1087.227294921875","1087.227294921875"
"7218","1453.7646484375","1453.7646484375","1453.7646484375","1108.671142578125","1108.671142578125","1108.671142578125"
"7219","1453.4930419921875","1453.4930419921875","1453.4930419921875","1101.050537109375","1101.050537109375","1101.050537109375"
"7220","1416.572265625","1416.572265625","1416.572265625","1087.09228515625","1087.09228515625","1087.09228515625"
"7221","1433.6998291015625","1433.6998291015625","1433.6998291015625","1083.611083984375","1083.611083984375","1083.611083984375"
"7222","1422.71923828125","1422.71923828125","1422.71923828125","1090.4534912109375","1090.4534912109375","1090.4534912109375"
"7223","1387.4964599609375","1387.4964599609375","1387.4964599609375","1063.3472900390625","1063.3472900390625","1063.3472900390625"
"7224","1415.2030029296875","1415.2030029296875","1415.2030029296875","1092.9317626953125","1092.9317626953125","1092.9317626953125"
"7225","1436.481689453125","1436.481689453125","1436.481689453125","1088.2874755859375","1088.2874755859375","1088.2874755859375"
"7226","1395.9989013671875","1395.9989013671875","1395.9989013671875","1071.4544677734375","1071.4544677734375","1071.4544677734375"
"7227","1429.3790283203125","1429.3790283203125","1429.3790283203125","1070.303466796875","1070.303466796875","1070.303466796875"
"7228","1445.9761962890625","1445.9761962890625","1445.9761962890625","1093.0411376953125","1093.0411376953125","1093.0411376953125"
"7229","1430.6492919921875","1430.6492919921875","1430.6492919921875","1084.1468505859375","1084.1468505859375","1084.1468505859375"
"7230","1410.052001953125","1410.052001953125","1410.052001953125","1094.763671875","1094.763671875","1094.763671875"
"7232","1398.5836181640625","1398.5836181640625","1398.5836181640625","1066.8033447265625","1066.8033447265625","1066.8033447265625"
"7233","1443.9012451171875","1443.9012451171875","1443.9012451171875","1090.9388427734375","1090.9388427734375","1090.9388427734375"
"7234","1476.2103271484375","1476.2103271484375","1476.2103271484375","1117.9560546875","1117.9560546875","1117.9560546875"
"7235","1391.8682861328125","1391.8682861328125","1391.8682861328125","1082.2166748046875","1082.2166748046875","1082.2166748046875"
"7236","1423.6527099609375","1423.6527099609375","1423.6527099609375","1094.9632568359375","1094.9632568359375","1094.9632568359375"
"7237","1440.5853271484375","1440.5853271484375","1440.5853271484375","1085.5087890625","1085.5087890625","1085.5087890625"
"7238","1379.8802490234375","1379.8802490234375","1379.8802490234375","1062.7735595703125","1062.7735595703125","1062.7735595703125"
"7239","1380.7587890625","1380.7587890625","1380.7587890625","1068.1319580078125","1068.1319580078125","1068.1319580078125"
"7240","1437.73828125","1437.73828125","1437.73828125","1091.5224609375","1091.5224609375","1091.5224609375"
"7241","1389.0081787109375","1389.0081787109375","1389.0081787109375","1061.022216796875","1061.022216796875","1061.022216796875"
"7242","1434.1607666015625","1434.1607666015625","1434.1607666015625","1090.609375","1090.609375","1090.609375"
"7243","1444.7044677734375","1444.7044677734375","1444.7044677734375","1114.1328125","1114.1328125","1114.1328125"
"7244","1396.1141357421875","1396.1141357421875","1396.1141357421875","1062.674560546875","1062.674560546875","1062.674560546875"
"7245","1385.8941650390625","1385.8941650390625","1385.8941650390625","1053.0762939453125","1053.0762939453125","1053.0762939453125"
"7246","1441.655517578125","1441.655517578125","1441.655517578125","1085.533447265625","1085.533447265625","1085.533447265625"
"7247","1413.755859375","1413.755859375","1413.755859375","1071.513916015625","1071.513916015625","1071.513916015625"
"7248","1467.6204833984375","1467.6204833984375","1467.6204833984375","1125.588134765625","1125.588134765625","1125.588134765625"
"7249","1415.0941162109375","1415.0941162109375","1415.0941162109375","1076.3519287109375","1076.3519287109375","1076.3519287109375"
"7250","1416.396484375","1416.396484375","1416.396484375","1096.3828125","1096.3828125","1096.3828125"
"7251","1442.060546875","1442.060546875","1442.060546875","1110.721923828125","1110.721923828125","1110.721923828125"
"7252","1399.468994140625","1399.468994140625","1399.468994140625","1080.9383544921875","1080.9383544921875","1080.9383544921875"
"7253","1428.4921875","1428.4921875","1428.4921875","1077.9991455078125","1077.9991455078125","1077.9991455078125"
"7254","1441.389892578125","1441.389892578125","1441.389892578125","1087.138427734375","1087.138427734375","1087.138427734375"
"7255","1462.5799560546875","1462.5799560546875","1462.5799560546875","1108.601806640625","1108.601806640625","1108.601806640625"
"7256","1417.5447998046875","1417.5447998046875","1417.5447998046875","1062.421142578125","1062.421142578125","1062.421142578125"
"7257","1435.0526123046875","1435.0526123046875","1435.0526123046875","1097.0440673828125","1097.0440673828125","1097.0440673828125"
"7258","1384.7486572265625","1384.7486572265625","1384.7486572265625","1086.3013916015625","1086.3013916015625","1086.3013916015625"
"7259","1423.6483154296875","1423.6483154296875","1423.6483154296875","1074.081787109375","1074.081787109375","1074.081787109375"
"7260","1463.74853515625","1463.74853515625","1463.74853515625","1090.919189453125","1090.919189453125","1090.919189453125"
"7261","1410.5223388671875","1410.5223388671875","1410.5223388671875","1080.336669921875","1080.336669921875","1080.336669921875"
"7262","1451.3558349609375","1451.3558349609375","1451.3558349609375","1095.0989990234375","1095.0989990234375","1095.0989990234375"
"7263","1397.2803955078125","1397.2803955078125","1397.2803955078125","1064.296875","1064.296875","1064.296875"
"7264","1455.3143310546875","1455.3143310546875","1455.3143310546875","1090.02587890625","1090.02587890625","1090.02587890625"
"7265","1416.8494873046875","1416.8494873046875","1416.8494873046875","1076.64306640625","1076.64306640625","1076.64306640625"
"7266","1420.4368896484375","1420.4368896484375","1420.4368896484375","1095.28955078125","1095.28955078125","1095.28955078125"
"7267","1401.0794677734375","1401.0794677734375","1401.0794677734375","1062.0185546875","1062.0185546875","1062.0185546875"
"7268","1402.847412109375","1402.847412109375","1402.847412109375","1083.161376953125","1083.161376953125","1083.161376953125"
"7269","1416.4725341796875","1416.4725341796875","1416.4725341796875","1079.953125","1079.953125","1079.953125"
"7270","1437.295654296875","1437.295654296875","1437.295654296875","1090.201904296875","1090.201904296875","1090.201904296875"
"7271","1404.5927734375","1404.5927734375","1404.5927734375","1081.7647705078125","1081.7647705078125","1081.7647705078125"
"7272","1398.0157470703125","1398.0157470703125","1398.0157470703125","1075.5767822265625","1075.5767822265625","1075.5767822265625"
"7273","1418.388916015625","1418.388916015625","1418.388916015625","1084.424560546875","1084.424560546875","1084.424560546875"
"7274","1432.7218017578125","1432.7218017578125","1432.7218017578125","1082.232666015625","1082.232666015625","1082.232666015625"
"7275","1429.6541748046875","1429.6541748046875","1429.6541748046875","1078.676513671875","1078.676513671875","1078.676513671875"
"7276","1449.2171630859375","1449.2171630859375","1449.2171630859375","1116.2989501953125","1116.2989501953125","1116.2989501953125"
"7277","1402.6907958984375","1402.6907958984375","1402.6907958984375","1092.700927734375","1092.700927734375","1092.700927734375"
"7278","1400.9744873046875","1400.9744873046875","1400.9744873046875","1075.048828125","1075.048828125","1075.048828125"
"7279","1429.9324951171875","1429.9324951171875","1429.9324951171875","1092.4906005859375","1092.4906005859375","1092.4906005859375"
"7280","1398.980712890625","1398.980712890625","1398.980712890625","1073.823974609375","1073.823974609375","1073.823974609375"
"7281","1420.779296875","1420.779296875","1420.779296875","1076.116943359375","1076.116943359375","1076.116943359375"
"7282","1416.3287353515625","1416.3287353515625","1416.3287353515625","1074.2464599609375","1074.2464599609375","1074.2464599609375"
"7283","1380.7025146484375","1380.7025146484375","1380.7025146484375","1055.65673828125","1055.65673828125","1055.65673828125"
"7284","1373.8658447265625","1373.8658447265625","1373.8658447265625","1042.674072265625","1042.674072265625","1042.674072265625"
"7285","1395.055908203125","1395.055908203125","1395.055908203125","1063.3206787109375","1063.3206787109375","1063.3206787109375"
"7286","1398.8936767578125","1398.8936767578125","1398.8936767578125","1051.8826904296875","1051.8826904296875","1051.8826904296875"
"7287","1405.0968017578125","1405.0968017578125","1405.0968017578125","1060.217529296875","1060.217529296875","1060.217529296875"
"7288","1390.724609375","1390.724609375","1390.724609375","1070.053955078125","1070.053955078125","1070.053955078125"
"7289","1446.523681640625","1446.523681640625","1446.523681640625","1108.4974365234375","1108.4974365234375","1108.4974365234375"
"7290","1377.5615234375","1377.5615234375","1377.5615234375","1038.8970947265625","1038.8970947265625","1038.8970947265625"
"7291","1453.6800537109375","1453.6800537109375","1453.6800537109375","1106.63525390625","1106.63525390625","1106.63525390625"
"7292","1421.7523193359375","1421.7523193359375","1421.7523193359375","1074.365966796875","1074.365966796875","1074.365966796875"
"7293","1428.7216796875","1428.7216796875","1428.7216796875","1081.3648681640625","1081.3648681640625","1081.3648681640625"
"7294","1363.4898681640625","1363.4898681640625","1363.4898681640625","1060.517822265625","1060.517822265625","1060.517822265625"
"7295","1419.9993896484375","1419.9993896484375","1419.9993896484375","1066.0274658203125","1066.0274658203125","1066.0274658203125"
"7296","1430.6259765625","1430.6259765625","1430.6259765625","1091.76318359375","1091.76318359375","1091.76318359375"
"7297","1413.97265625","1413.97265625","1413.97265625","1087.080810546875","1087.080810546875","1087.080810546875"
"7298","1434.9490966796875","1434.9490966796875","1434.9490966796875","1092.0535888671875","1092.0535888671875","1092.0535888671875"
"7299","1417.9097900390625","1417.9097900390625","1417.9097900390625","1062.1419677734375","1062.1419677734375","1062.1419677734375"
"7300","1436.4222412109375","1436.4222412109375","1436.4222412109375","1088.1251220703125","1088.1251220703125","1088.1251220703125"
"7301","1395.6767578125","1395.6767578125","1395.6767578125","1077.592529296875","1077.592529296875","1077.592529296875"
"7302","1402.3375244140625","1402.3375244140625","1402.3375244140625","1071.632080078125","1071.632080078125","1071.632080078125"
"7303","1425.994873046875","1425.994873046875","1425.994873046875","1083.056884765625","1083.056884765625","1083.056884765625"
"7304","1396.5179443359375","1396.5179443359375","1396.5179443359375","1058.1553955078125","1058.1553955078125","1058.1553955078125"
"7305","1435.6427001953125","1435.6427001953125","1435.6427001953125","1097.3570556640625","1097.3570556640625","1097.3570556640625"
"7306","1393.8905029296875","1393.8905029296875","1393.8905029296875","1054.947998046875","1054.947998046875","1054.947998046875"
"7307","1457.7738037109375","1457.7738037109375","1457.7738037109375","1110.904541015625","1110.904541015625","1110.904541015625"
"7308","1409.0460205078125","1409.0460205078125","1409.0460205078125","1074.70361328125","1074.70361328125","1074.70361328125"
"7309","1456.1253662109375","1456.1253662109375","1456.1253662109375","1117.5157470703125","1117.5157470703125","1117.5157470703125"
"7310","1426.4183349609375","1426.4183349609375","1426.4183349609375","1089.7191162109375","1089.7191162109375","1089.7191162109375"
"7311","1376.2640380859375","1376.2640380859375","1376.2640380859375","1071.798583984375","1071.798583984375","1071.798583984375"
"7312","1394.636962890625","1394.636962890625","1394.636962890625","1074.821533203125","1074.821533203125","1074.821533203125"
"7313","1418.2117919921875","1418.2117919921875","1418.2117919921875","1081.3985595703125","1081.3985595703125","1081.3985595703125"
"7314","1414.2933349609375","1414.2933349609375","1414.2933349609375","1073.93408203125","1073.93408203125","1073.93408203125"
"7315","1437.702392578125","1437.702392578125","1437.702392578125","1094.3775634765625","1094.3775634765625","1094.3775634765625"
"7316","1402.0721435546875","1402.0721435546875","1402.0721435546875","1098.0635986328125","1098.0635986328125","1098.0635986328125"
"7317","1434.3614501953125","1434.3614501953125","1434.3614501953125","1115.555419921875","1115.555419921875","1115.555419921875"
"7318","1405.7420654296875","1405.7420654296875","1405.7420654296875","1056.0416259765625","1056.0416259765625","1056.0416259765625"
"7319","1421.280517578125","1421.280517578125","1421.280517578125","1082.404052734375","1082.404052734375","1082.404052734375"
"7320","1413.917236328125","1413.917236328125","1413.917236328125","1086.854736328125","1086.854736328125","1086.854736328125"
"7321","1433.8411865234375","1433.8411865234375","1433.8411865234375","1094.61376953125","1094.61376953125","1094.61376953125"
"7322","1398.3714599609375","1398.3714599609375","1398.3714599609375","1064.433837890625","1064.433837890625","1064.433837890625"
"7323","1403.2650146484375","1403.2650146484375","1403.2650146484375","1072.1759033203125","1072.1759033203125","1072.1759033203125"
"7324","1445.3924560546875","1445.3924560546875","1445.3924560546875","1108.543212890625","1108.543212890625","1108.543212890625"
"7325","1414.0599365234375","1414.0599365234375","1414.0599365234375","1064.8447265625","1064.8447265625","1064.8447265625"
"7326","1370.091552734375","1370.091552734375","1370.091552734375","1055.6026611328125","1055.6026611328125","1055.6026611328125"
"7327","1429.8302001953125","1429.8302001953125","1429.8302001953125","1097.7186279296875","1097.7186279296875","1097.7186279296875"
"7328","1464.1357421875","1464.1357421875","1464.1357421875","1110.239990234375","1110.239990234375","1110.239990234375"
"7329","1389.0494384765625","1389.0494384765625","1389.0494384765625","1077.302734375","1077.302734375","1077.302734375"
"7330","1414.4442138671875","1414.4442138671875","1414.4442138671875","1094.347412109375","1094.347412109375","1094.347412109375"
"7331","1400.6910400390625","1400.6910400390625","1400.6910400390625","1070.810791015625","1070.810791015625","1070.810791015625"
"7333","1416.6497802734375","1416.6497802734375","1416.6497802734375","1071.30859375","1071.30859375","1071.30859375"
"7334","1413.259765625","1413.259765625","1413.259765625","1071.6593017578125","1071.6593017578125","1071.6593017578125"
"7335","1408.9591064453125","1408.9591064453125","1408.9591064453125","1072.50439453125","1072.50439453125","1072.50439453125"
"7336","1436.7947998046875","1436.7947998046875","1436.7947998046875","1091.4185791015625","1091.4185791015625","1091.4185791015625"
"7337","1426.48974609375","1426.48974609375","1426.48974609375","1079.5206298828125","1079.5206298828125","1079.5206298828125"
"7338","1415.8038330078125","1415.8038330078125","1415.8038330078125","1073.358642578125","1073.358642578125","1073.358642578125"
"7339","1392.7821044921875","1392.7821044921875","1392.7821044921875","1079.068603515625","1079.068603515625","1079.068603515625"
"7340","1427.855712890625","1427.855712890625","1427.855712890625","1084.427001953125","1084.427001953125","1084.427001953125"
"7341","1432.2799072265625","1432.2799072265625","1432.2799072265625","1083.5892333984375","1083.5892333984375","1083.5892333984375"
"7342","1430.3807373046875","1430.3807373046875","1430.3807373046875","1085.75439453125","1085.75439453125","1085.75439453125"
"7343","1404.2938232421875","1404.2938232421875","1404.2938232421875","1097.074462890625","1097.074462890625","1097.074462890625"
"7344","1394.5728759765625","1394.5728759765625","1394.5728759765625","1071.4788818359375","1071.4788818359375","1071.4788818359375"
"7345","1400.9049072265625","1400.9049072265625","1400.9049072265625","1061.44482421875","1061.44482421875","1061.44482421875"
"7346","1414.3988037109375","1414.3988037109375","1414.3988037109375","1077.10205078125","1077.10205078125","1077.10205078125"
"7347","1398.0015869140625","1398.0015869140625","1398.0015869140625","1062.5439453125","1062.5439453125","1062.5439453125"
"7348","1419.3714599609375","1419.3714599609375","1419.3714599609375","1088.1771240234375","1088.1771240234375","1088.1771240234375"
"7349","1390.001708984375","1390.001708984375","1390.001708984375","1062.9041748046875","1062.9041748046875","1062.9041748046875"
"7350","1413.680908203125","1413.680908203125","1413.680908203125","1073.568603515625","1073.568603515625","1073.568603515625"
"7351","1429.7935791015625","1429.7935791015625","1429.7935791015625","1082.1387939453125","1082.1387939453125","1082.1387939453125"
"7352","1430.4207763671875","1430.4207763671875","1430.4207763671875","1092.185791015625","1092.185791015625","1092.185791015625"
"7353","1414.0057373046875","1414.0057373046875","1414.0057373046875","1073.298828125","1073.298828125","1073.298828125"
"7354","1380.8104248046875","1380.8104248046875","1380.8104248046875","1064.5465087890625","1064.5465087890625","1064.5465087890625"
"7355","1394.758544921875","1394.758544921875","1394.758544921875","1074.7576904296875","1074.7576904296875","1074.7576904296875"
"7356","1430.6429443359375","1430.6429443359375","1430.6429443359375","1095.001708984375","1095.001708984375","1095.001708984375"
"7357","1403.2275390625","1403.2275390625","1403.2275390625","1069.05029296875","1069.05029296875","1069.05029296875"
"7358","1405.2425537109375","1405.2425537109375","1405.2425537109375","1074.748779296875","1074.748779296875","1074.748779296875"
"7359","1418.1195068359375","1418.1195068359375","1418.1195068359375","1075.9825439453125","1075.9825439453125","1075.9825439453125"
"7360","1408.98681640625","1408.98681640625","1408.98681640625","1072.65185546875","1072.65185546875","1072.65185546875"
"7361","1426.9276123046875","1426.9276123046875","1426.9276123046875","1068.646240234375","1068.646240234375","1068.646240234375"
"7362","1456.670166015625","1456.670166015625","1456.670166015625","1104.1605224609375","1104.1605224609375","1104.1605224609375"
"7363","1453.7769775390625","1453.7769775390625","1453.7769775390625","1091.850341796875","1091.850341796875","1091.850341796875"
"7364","1405.5552978515625","1405.5552978515625","1405.5552978515625","1085.6824951171875","1085.6824951171875","1085.6824951171875"
"7365","1434.821533203125","1434.821533203125","1434.821533203125","1067.1907958984375","1067.1907958984375","1067.1907958984375"
"7366","1411.0350341796875","1411.0350341796875","1411.0350341796875","1059.118896484375","1059.118896484375","1059.118896484375"
"7367","1429.1158447265625","1429.1158447265625","1429.1158447265625","1081.568359375","1081.568359375","1081.568359375"
"7368","1452.5589599609375","1452.5589599609375","1452.5589599609375","1114.251953125","1114.251953125","1114.251953125"
"7369","1427.777587890625","1427.777587890625","1427.777587890625","1107.488525390625","1107.488525390625","1107.488525390625"
"7370","1373.439453125","1373.439453125","1373.439453125","1058.45458984375","1058.45458984375","1058.45458984375"
"7371","1385.1075439453125","1385.1075439453125","1385.1075439453125","1057.612060546875","1057.612060546875","1057.612060546875"
"7372","1414.1217041015625","1414.1217041015625","1414.1217041015625","1082.5841064453125","1082.5841064453125","1082.5841064453125"
"7373","1397.3751220703125","1397.3751220703125","1397.3751220703125","1075.486083984375","1075.486083984375","1075.486083984375"
"7374","1438.228759765625","1438.228759765625","1438.228759765625","1098.560791015625","1098.560791015625","1098.560791015625"
